State,State Code,Year,Sex,broad_age_group,Deaths,Population,component_age_groups_observed,rate_per_100k,expected_component_age_groups,complete_broad_age_group
Florida,12,2018,Female,45-64,95,2903490.0,2,3.2719244770948066,2,True
Florida,12,2018,Female,65+,55,2048693.0,2,2.6846384499776197,3,False
Florida,12,2018,Male,15-24,127,1267130.0,1,10.022649609748013,1,True
Florida,12,2018,Male,25-44,350,2691107.0,2,13.005800215301733,2,True
Florida,12,2018,Male,45-64,548,2697483.0,2,20.315234609448883,2,True
Florida,12,2018,Male,65+,596,1965244.0,3,30.3270230057947,3,True
Florida,12,2019,Female,15-24,19,1203760.0,1,1.5783877184820896,1,True
Florida,12,2019,Female,25-44,73,2685514.0,2,2.718287821251351,2,True
Florida,12,2019,Female,45-64,114,2904779.0,2,3.92456706689218,2,True
Florida,12,2019,Female,65+,54,2121083.0,2,2.5458692564128795,3,False
Florida,12,2019,Male,15-24,130,1256798.0,1,10.343746568660993,1,True
Florida,12,2019,Male,25-44,319,2714439.0,2,11.751967902023218,2,True
Florida,12,2019,Male,45-64,521,2702971.0,2,19.275086562156975,2,True
Florida,12,2019,Male,65+,568,2029071.0,3,27.9931062047607,3,True
Florida,12,2020,Female,15-24,15,1208262.0,1,1.2414525988568705,1,True
Florida,12,2020,Female,25-44,73,2715243.0,2,2.68852548372282,2,True
Florida,12,2020,Female,45-64,96,2916035.0,2,3.2921415552282465,2,True
Florida,12,2020,Female,65+,59,2192637.0,2,2.690823880104185,3,False
Florida,12,2020,Male,15-24,160,1258530.0,1,12.713244817366293,1,True
Florida,12,2020,Male,25-44,338,2752388.0,2,12.280245372382092,2,True
Florida,12,2020,Male,45-64,433,2719187.0,2,15.923877247133058,2,True
Florida,12,2020,Male,65+,539,2091307.0,3,25.77335608784363,3,True
Florida,12,2021,Female,15-24,25,1218588.0,1,2.051554750251931,1,True
Florida,12,2021,Female,25-44,96,2717002.0,2,3.5333061955788034,2,True
Florida,12,2021,Female,45-64,134,2903857.0,2,4.614552300612599,2,True
Florida,12,2021,Female,65+,66,2187597.0,2,3.017009074340475,3,False
Florida,12,2021,Male,15-24,153,1266714.0,1,12.078496014096315,1,True
Florida,12,2021,Male,25-44,410,2766372.0,2,14.820855618839404,2,True
Florida,12,2021,Male,45-64,441,2778424.0,2,15.87230746639102,2,True
Florida,12,2021,Male,65+,588,2093586.0,3,28.085782002745532,3,True
Florida,12,2022,Female,15-24,35,1284456.0,1,2.724888980237548,1,True
Florida,12,2022,Female,25-44,95,2753495.0,2,3.4501606140559544,2,True
Florida,12,2022,Female,45-64,109,2908896.0,2,3.7471260574458487,2,True
Florida,12,2022,Female,65+,61,2264710.0,2,2.6935015962308637,3,False
Florida,12,2022,Male,15-24,136,1335451.0,1,10.183825539087543,1,True
Florida,12,2022,Male,25-44,395,2837086.0,2,13.922736215962436,2,True
Florida,12,2022,Male,45-64,517,2806615.0,2,18.420766653067844,2,True
Florida,12,2022,Male,65+,625,2164120.0,3,28.88009907029185,3,True
Florida,12,2023,Female,15-24,20,1282610.0,1,1.5593204481486966,1,True
Florida,12,2023,Female,25-44,88,2828665.0,2,3.111008196446027,2,True
Florida,12,2023,Female,45-64,124,2957190.0,2,4.193169867340279,2,True
Florida,12,2023,Female,65+,72,2338404.0,2,3.079023128595401,3,False
Florida,12,2023,Male,15-24,131,1331240.0,1,9.840449505723987,1,True
Florida,12,2023,Male,25-44,438,2880422.0,2,15.206105216527302,2,True
Florida,12,2023,Male,45-64,559,2831889.0,2,19.73947425199222,2,True
Florida,12,2023,Male,65+,648,2234391.0,3,29.00119092853489,3,True
Florida,12,2024,Female,15-24,28,1330867.0,1,2.1038916736232847,1,True
Florida,12,2024,Female,25-44,81,2967794.0,2,2.72929994467271,2,True
Florida,12,2024,Female,45-64,117,3004819.0,2,3.89374534705751,2,True
Florida,12,2024,Female,65+,69,2420735.0,2,2.850373956670185,3,False
Florida,12,2024,Male,15-24,158,1391182.0,1,11.357248728060023,1,True
Florida,12,2024,Male,25-44,448,3025345.0,2,14.808228483032513,2,True
Florida,12,2024,Male,45-64,558,2881925.0,2,19.362058346417758,2,True
Florida,12,2024,Male,65+,749,2313188.0,3,32.37955583376708,3,True
Georgia,13,1999,Female,15-24,12,562460.0,1,2.1334850478256233,1,True
Georgia,13,1999,Female,25-44,45,1317804.0,2,3.4147718477102815,2,True
Georgia,13,1999,Female,45-64,26,872370.0,2,2.980386762497564,2,True
Georgia,13,1999,Female,65+,20,407034.0,2,4.913594441741968,3,False
Georgia,13,1999,Male,15-24,74,601682.0,1,12.298855541631625,1,True
Georgia,13,1999,Male,25-44,207,1311994.0,2,15.777511177642582,2,True
Georgia,13,1999,Male,45-64,122,817028.0,2,14.93216878736102,2,True
Georgia,13,1999,Male,65+,107,285387.0,2,37.49294817213117,3,False
Georgia,13,2000,Female,15-24,12,572196.0,1,2.0971834825828912,1,True
Georgia,13,2000,Female,25-44,35,1325714.0,2,2.6400867758807705,2,True
Georgia,13,2000,Female,45-64,35,898583.0,2,3.8950213836673964,2,True
Georgia,13,2000,Female,65+,10,308477.0,2,3.241732771000755,3,False
Georgia,13,2000,Male,15-24,81,616277.0,1,13.143440368535577,1,True
Georgia,13,2000,Male,25-44,155,1327050.0,2,11.680042198862138,2,True
Georgia,13,2000,Male,45-64,148,842865.0,2,17.55915834682897,2,True
Georgia,13,2000,Male,65+,104,311231.0,3,33.415694452030806,3,True
Georgia,13,2001,Female,25-44,35,1333409.0,2,2.624851039703497,2,True
Georgia,13,2001,Female,45-64,39,942960.0,2,4.135912445914991,2,True
Georgia,13,2001,Female,65+,11,245845.0,1,4.474363928491529,3,False
Georgia,13,2001,Male,15-24,86,634600.0,1,13.551843681058935,1,True
Georgia,13,2001,Male,25-44,195,1334608.0,2,14.611031853548008,2,True
Georgia,13,2001,Male,45-64,137,884462.0,2,15.489642291019852,2,True
Georgia,13,2001,Male,65+,106,319495.0,3,33.17735801812235,3,True
Georgia,13,2002,Female,25-44,36,1336129.0,2,2.6943506203368086,2,True
Georgia,13,2002,Female,45-64,43,980829.0,2,4.384046556535338,2,True
Georgia,13,2002,Male,15-24,62,640566.0,1,9.678940187271882,1,True
Georgia,13,2002,Male,25-44,179,1332507.0,2,13.433325303356757,2,True
Georgia,13,2002,Male,45-64,151,919103.0,2,16.42906181352906,2,True
Georgia,13,2002,Male,65+,125,326546.0,3,38.27944608110343,3,True
Georgia,13,2003,Female,25-44,28,1338563.0,2,2.0917954552755456,2,True
Georgia,13,2003,Female,45-64,42,1017433.0,2,4.128035949295924,2,True
Georgia,13,2003,Male,15-24,70,643010.0,1,10.886300368579027,1,True
Georgia,13,2003,Male,25-44,170,1324295.0,2,12.837018942154128,2,True
Georgia,13,2003,Male,45-64,187,952789.0,2,19.62659098709158,2,True
Georgia,13,2003,Male,65+,134,335110.0,3,39.98686998299066,3,True
Georgia,13,2004,Female,15-24,10,625286.0,1,1.5992681748831734,1,True
Georgia,13,2004,Female,25-44,44,1342457.0,2,3.2775723915179404,2,True
Georgia,13,2004,Female,45-64,39,1053005.0,2,3.7036861173498696,2,True
Georgia,13,2004,Female,65+,0,67550.0,1,0.0,3,False
Georgia,13,2004,Male,15-24,65,661927.0,1,9.81981396740124,1,True
Georgia,13,2004,Male,25-44,162,1332536.0,2,12.157270047488398,2,True
Georgia,13,2004,Male,45-64,161,985363.0,2,16.339156229734627,2,True
Georgia,13,2004,Male,65+,111,343370.0,3,32.32664472726214,3,True
Georgia,13,2005,Female,25-44,26,1356711.0,2,1.9163992921115844,2,True
Georgia,13,2005,Female,45-64,45,1096022.0,2,4.105757001228078,2,True
Georgia,13,2005,Male,15-24,54,664137.0,1,8.13085251988671,1,True
Georgia,13,2005,Male,25-44,158,1329081.0,2,11.887913528219876,2,True
Georgia,13,2005,Male,45-64,162,1023816.0,2,15.823155723294029,2,True
Georgia,13,2005,Male,65+,125,356943.0,3,35.01959696646244,3,True
Georgia,13,2006,Female,25-44,29,1377822.0,2,2.1047711533129823,2,True
Georgia,13,2006,Female,45-64,47,1139110.0,2,4.126028215009963,2,True
Georgia,13,2006,Female,65+,11,278809.0,1,3.945353270518527,3,False
Georgia,13,2006,Male,15-24,45,682018.0,1,6.59806632669519,1,True
Georgia,13,2006,Male,25-44,158,1349844.0,2,11.705056287985872,2,True
Georgia,13,2006,Male,45-64,189,1061616.0,2,17.803047429579056,2,True
Georgia,13,2006,Male,65+,103,374904.0,3,27.47369993384973,3,True
Georgia,13,2007,Female,25-44,34,1393629.0,2,2.439673686468924,2,True
Georgia,13,2007,Female,45-64,33,1182860.0,2,2.7898483336996773,2,True
Georgia,13,2007,Female,65+,14,289115.0,1,4.842363765283711,3,False
Georgia,13,2007,Male,15-24,56,690439.0,1,8.110781691069016,1,True
Georgia,13,2007,Male,25-44,167,1353808.0,2,12.335574911656602,2,True
Georgia,13,2007,Male,45-64,199,1099545.0,2,18.098395245306012,2,True
Georgia,13,2007,Male,65+,127,389904.0,3,32.57212031679593,3,True
Georgia,13,2008,Female,15-24,14,671358.0,1,2.0853255640060895,1,True
Georgia,13,2008,Female,25-44,38,1399248.0,2,2.7157444570226295,2,True
Georgia,13,2008,Female,45-64,49,1216389.0,2,4.028316599377337,2,True
Georgia,13,2008,Male,15-24,61,700400.0,1,8.709308966304969,1,True
Georgia,13,2008,Male,25-44,143,1359351.0,2,10.519725957460581,2,True
Georgia,13,2008,Male,45-64,185,1129499.0,2,16.378943230582763,2,True
Georgia,13,2008,Male,65+,110,408750.0,3,26.91131498470948,3,True
Georgia,13,2009,Female,25-44,40,1395293.0,2,2.8667813857017843,2,True
Georgia,13,2009,Female,45-64,61,1250680.0,2,4.87734672338248,2,True
Georgia,13,2009,Female,65+,12,317966.0,1,3.7739884138555695,3,False
Georgia,13,2009,Male,15-24,68,709199.0,1,9.588281991373368,1,True
Georgia,13,2009,Male,25-44,197,1354759.0,2,14.541331705491531,2,True
Georgia,13,2009,Male,45-64,214,1159971.0,2,18.448737080495977,2,True
Georgia,13,2009,Male,65+,134,425379.0,3,31.501319999341767,3,True
Georgia,13,2010,Female,15-24,10,682668.0,1,1.4648408889826388,1,True
Georgia,13,2010,Female,25-44,37,1390338.0,2,2.6612233859680163,2,True
Georgia,13,2010,Female,45-64,51,1277000.0,2,3.993735317149569,2,True
Georgia,13,2010,Female,65+,13,327366.0,1,3.9710904614407116,3,False
Georgia,13,2010,Male,15-24,71,707411.0,1,10.036598243453948,1,True
Georgia,13,2010,Male,25-44,170,1342762.0,2,12.660471475957763,2,True
Georgia,13,2010,Male,45-64,218,1183809.0,2,18.41513284659941,2,True
Georgia,13,2010,Male,65+,132,438030.0,3,30.13492226559825,3,True
Georgia,13,2011,Female,15-24,11,687520.0,1,1.5999534558994648,1,True
Georgia,13,2011,Female,25-44,49,1388573.0,2,3.5288025908612655,2,True
Georgia,13,2011,Female,45-64,57,1302839.0,2,4.375060924642262,2,True
Georgia,13,2011,Female,65+,11,427369.0,2,2.573888138821487,3,False
Georgia,13,2011,Male,15-24,62,720888.0,1,8.600503823062667,1,True
Georgia,13,2011,Male,25-44,191,1353008.0,2,14.116694062415004,2,True
Georgia,13,2011,Male,45-64,235,1208286.0,2,19.449037727822716,2,True
Georgia,13,2011,Male,65+,120,459942.0,3,26.090246161472532,3,True
Georgia,13,2012,Female,25-44,39,1391626.0,2,2.8024771023249064,2,True
Georgia,13,2012,Female,45-64,70,1312682.0,2,5.332593880315263,2,True
Georgia,13,2012,Female,65+,14,370249.0,1,3.7812391120570212,3,False
Georgia,13,2012,Male,15-24,65,730893.0,1,8.893230609678845,1,True
Georgia,13,2012,Male,25-44,186,1353154.0,2,13.745663834271635,2,True
Georgia,13,2012,Male,45-64,231,1216377.0,2,18.990822746566238,2,True
Georgia,13,2012,Male,65+,129,489620.0,3,26.34696295085985,3,True
Georgia,13,2013,Female,25-44,40,1392209.0,2,2.873131835809135,2,True
Georgia,13,2013,Female,45-64,58,1324539.0,2,4.378882011024213,2,True
Georgia,13,2013,Female,65+,14,392701.0,1,3.565053310279322,3,False
Georgia,13,2013,Male,15-24,70,732263.0,1,9.55940693439379,1,True
Georgia,13,2013,Male,25-44,201,1345446.0,2,14.93928407383128,2,True
Georgia,13,2013,Male,45-64,207,1226946.0,2,16.871158143879192,2,True
Georgia,13,2013,Male,65+,140,517034.0,3,27.0775229482007,3,True
Georgia,13,2014,Female,15-24,11,701795.0,1,1.567409286187562,1,True
Georgia,13,2014,Female,25-44,45,1402778.0,2,3.2079202838938166,2,True
Georgia,13,2014,Female,45-64,66,1338394.0,2,4.931283314181026,2,True
Georgia,13,2014,Female,65+,18,414664.0,1,4.340863928385391,3,False
Georgia,13,2014,Male,15-24,74,736127.0,1,10.052613203971598,1,True
Georgia,13,2014,Male,25-44,190,1350443.0,2,14.069457207745902,2,True
Georgia,13,2014,Male,45-64,262,1239339.0,2,21.140301402602518,2,True
Georgia,13,2014,Male,65+,160,543042.0,3,29.46365106198047,3,True
Georgia,13,2015,Female,15-24,12,703976.0,1,1.7046035660306602,1,True
Georgia,13,2015,Female,25-44,48,1415908.0,2,3.3900507660102215,2,True
Georgia,13,2015,Female,45-64,59,1357875.0,2,4.34502439473442,2,True
Georgia,13,2015,Female,65+,24,645199.0,2,3.7197825787082746,3,False
Georgia,13,2015,Male,15-24,91,740668.0,1,12.286206505478837,1,True
Georgia,13,2015,Male,25-44,190,1356968.0,2,14.001804021907667,2,True
Georgia,13,2015,Male,45-64,223,1258006.0,2,17.726465533550712,2,True
Georgia,13,2015,Male,65+,169,567371.0,3,29.786506536287547,3,True
Georgia,13,2016,Female,15-24,16,704567.0,1,2.2708982964004845,1,True
Georgia,13,2016,Female,25-44,41,1424187.0,2,2.8788354338299675,2,True
Georgia,13,2016,Female,45-64,66,1376962.0,2,4.793160595571991,2,True
Georgia,13,2016,Female,65+,18,547737.0,2,3.2862486923468746,3,False
Georgia,13,2016,Male,15-24,102,736486.0,1,13.849550432730561,1,True
Georgia,13,2016,Male,25-44,201,1361083.0,2,14.767651935995087,2,True
Georgia,13,2016,Male,45-64,259,1276547.0,2,20.289108039108626,2,True
Georgia,13,2016,Male,65+,155,589688.0,3,26.28508635074819,3,True
Georgia,13,2017,Female,15-24,17,706538.0,1,2.406098468872163,1,True
Georgia,13,2017,Female,25-44,55,1440861.0,2,3.817162099605722,2,True
Georgia,13,2017,Female,45-64,61,1392590.0,2,4.380327303800831,2,True
Georgia,13,2017,Female,65+,18,473327.0,1,3.8028677848506427,3,False
Georgia,13,2017,Male,15-24,102,735546.0,1,13.867249634965045,1,True
Georgia,13,2017,Male,25-44,222,1379931.0,2,16.08776090978462,2,True
Georgia,13,2017,Male,45-64,240,1290058.0,2,18.603814712206738,2,True
Georgia,13,2017,Male,65+,176,612926.0,3,28.714722495048346,3,True
Georgia,13,2018,Female,15-24,19,710131.0,1,2.6755626778721107,1,True
Georgia,13,2018,Female,25-44,46,1453268.0,2,3.1652799070783915,2,True
Georgia,13,2018,Female,45-64,74,1400822.0,2,5.282612637437162,2,True
Georgia,13,2018,Female,65+,21,487660.0,1,4.306278964852561,3,False
Georgia,13,2018,Male,15-24,96,734891.0,1,13.063161747796611,1,True
Georgia,13,2018,Male,25-44,252,1392580.0,2,18.09590831406454,2,True
Georgia,13,2018,Male,45-64,264,1296298.0,2,20.365687519382117,2,True
Georgia,13,2018,Male,65+,198,636519.0,3,31.106691237810654,3,True
Georgia,13,2019,Female,15-24,14,713244.0,1,1.9628626388725319,1,True
Georgia,13,2019,Female,25-44,52,1466775.0,2,3.545192684631249,2,True
Georgia,13,2019,Female,45-64,77,1406266.0,2,5.475493256610058,2,True
Georgia,13,2019,Female,65+,13,604427.0,2,2.150797366762239,3,False
Georgia,13,2019,Male,15-24,100,736256.0,1,13.58223226703755,1,True
Georgia,13,2019,Male,25-44,230,1407440.0,2,16.341726823168305,2,True
Georgia,13,2019,Male,45-64,253,1300919.0,2,19.44779036973094,2,True
Georgia,13,2019,Male,65+,202,661651.0,3,30.52969012364525,3,True
Georgia,13,2020,Female,15-24,16,717852.0,1,2.228871689429019,1,True
Georgia,13,2020,Female,25-44,57,1479533.0,2,3.8525669924226094,2,True
Georgia,13,2020,Female,45-64,49,1411009.0,2,3.4726922365484563,2,True
Georgia,13,2020,Female,65+,15,524229.0,1,2.8613449465786895,3,False
Georgia,13,2020,Male,15-24,123,740258.0,1,16.615828535456558,1,True
Georgia,13,2020,Male,25-44,240,1421673.0,2,16.881519167909918,2,True
Georgia,13,2020,Male,45-64,231,1303300.0,2,17.724238471572164,2,True
Georgia,13,2020,Male,65+,191,686822.0,3,27.809243151791875,3,True
Georgia,13,2021,Female,15-24,19,730486.0,1,2.6010080959799367,1,True
Georgia,13,2021,Female,25-44,59,1490336.0,2,3.958838812187319,2,True
Georgia,13,2021,Female,45-64,68,1409935.0,2,4.822917368531173,2,True
Georgia,13,2021,Female,65+,18,535218.0,1,3.363115590282838,3,False
Georgia,13,2021,Male,15-24,155,751968.0,1,20.61257925869186,1,True
Georgia,13,2021,Male,25-44,288,1432497.0,2,20.104754146081984,2,True
Georgia,13,2021,Male,45-64,281,1331711.0,2,21.100674245388074,2,True
Georgia,13,2021,Male,65+,197,699137.0,3,28.17759609346952,3,True
Georgia,13,2022,Female,15-24,22,749980.0,1,2.9334115576415374,1,True
Georgia,13,2022,Female,25-44,58,1501090.0,2,3.8638589291781305,2,True
Georgia,13,2022,Female,45-64,58,1403128.0,2,4.133621451499792,2,True
Georgia,13,2022,Female,65+,25,821655.0,2,3.042639550662991,3,False
Georgia,13,2022,Male,15-24,126,778213.0,1,16.190940012567253,1,True
Georgia,13,2022,Male,25-44,298,1455436.0,2,20.47496420316661,2,True
Georgia,13,2022,Male,45-64,251,1331697.0,2,18.84813136922288,2,True
Georgia,13,2022,Male,65+,203,720844.0,3,28.161432986887593,3,True
Georgia,13,2023,Female,15-24,16,746799.0,1,2.142477426991734,1,True
Georgia,13,2023,Female,25-44,68,1531082.0,2,4.441303600982835,2,True
Georgia,13,2023,Female,45-64,55,1418029.0,2,3.878623074704396,2,True
Georgia,13,2023,Female,65+,32,850109.0,2,3.764223176086831,3,False
Georgia,13,2023,Male,15-24,149,774437.0,1,19.239783223167283,1,True
Georgia,13,2023,Male,25-44,308,1468565.0,2,20.972854453156653,2,True
Georgia,13,2023,Male,45-64,253,1331369.0,2,19.002996164098757,2,True
Georgia,13,2023,Male,65+,224,749143.0,3,29.900833352243833,3,True
Georgia,13,2024,Female,15-24,20,756524.0,1,2.643670260295774,1,True
Georgia,13,2024,Female,25-44,54,1556166.0,2,3.4700668180643968,2,True
Georgia,13,2024,Female,45-64,49,1429202.0,2,3.428486665985634,2,True
Georgia,13,2024,Female,65+,29,668334.0,2,4.339147791373774,3,False
Georgia,13,2024,Male,15-24,175,784924.0,1,22.29515214211822,1,True
Georgia,13,2024,Male,25-44,299,1493940.0,2,20.014190663614336,2,True
Georgia,13,2024,Male,45-64,278,1336776.0,2,20.796303943218607,2,True
Georgia,13,2024,Male,65+,192,777430.0,3,24.696757264319615,3,True
Hawaii,15,1999,Female,15-24,0,76510.0,1,0.0,1,True
Hawaii,15,1999,Female,25-44,0,179512.0,2,0.0,2,True
Hawaii,15,1999,Female,45-64,0,136765.0,2,0.0,2,True
Hawaii,15,1999,Female,65+,0,87758.0,3,0.0,3,True
Hawaii,15,1999,Male,15-24,0,87734.0,1,0.0,1,True
Hawaii,15,1999,Male,65+,0,32067.0,2,0.0,3,False
Hawaii,15,2000,Female,15-24,0,76502.0,1,0.0,1,True
Hawaii,15,2000,Female,25-44,0,94600.0,1,0.0,2,False
Hawaii,15,2000,Female,45-64,0,140089.0,2,0.0,2,True
Hawaii,15,2000,Female,65+,0,42423.0,2,0.0,3,False
Hawaii,15,2001,Female,25-44,0,174744.0,2,0.0,2,True
Hawaii,15,2001,Female,45-64,0,57612.0,1,0.0,2,False
Hawaii,15,2001,Female,65+,0,91212.0,3,0.0,3,True
Hawaii,15,2001,Male,65+,0,7571.0,1,0.0,3,False
Hawaii,15,2002,Female,15-24,0,79565.0,1,0.0,1,True
Hawaii,15,2002,Female,25-44,0,92161.0,1,0.0,2,False
Hawaii,15,2002,Female,45-64,0,151209.0,2,0.0,2,True
Hawaii,15,2002,Female,65+,0,58004.0,2,0.0,3,False
Hawaii,15,2002,Male,15-24,0,93740.0,1,0.0,1,True
Hawaii,15,2002,Male,25-44,0,93744.0,1,0.0,2,False
Hawaii,15,2002,Male,65+,0,7775.0,1,0.0,3,False
Hawaii,15,2003,Female,15-24,0,81485.0,1,0.0,1,True
Hawaii,15,2003,Female,25-44,0,81328.0,1,0.0,2,False
Hawaii,15,2003,Female,45-64,0,91779.0,1,0.0,2,False
Hawaii,15,2003,Female,65+,0,94182.0,3,0.0,3,True
Hawaii,15,2004,Female,15-24,0,83398.0,1,0.0,1,True
Hawaii,15,2004,Female,25-44,0,174065.0,2,0.0,2,True
Hawaii,15,2004,Female,45-64,0,69024.0,1,0.0,2,False
Hawaii,15,2004,Female,65+,0,59253.0,2,0.0,3,False
Hawaii,15,2005,Female,15-24,0,84130.0,1,0.0,1,True
Hawaii,15,2005,Female,25-44,0,84002.0,1,0.0,2,False
Hawaii,15,2005,Female,45-64,0,95188.0,1,0.0,2,False
Hawaii,15,2005,Female,65+,0,60578.0,2,0.0,3,False
Hawaii,15,2005,Male,65+,0,48441.0,2,0.0,3,False
Hawaii,15,2006,Female,25-44,0,90591.0,1,0.0,2,False
Hawaii,15,2006,Female,45-64,0,76452.0,1,0.0,2,False
Hawaii,15,2006,Female,65+,0,99523.0,3,0.0,3,True
Hawaii,15,2007,Female,15-24,0,84414.0,1,0.0,1,True
Hawaii,15,2007,Female,25-44,0,89573.0,1,0.0,2,False
Hawaii,15,2007,Female,45-64,0,80192.0,1,0.0,2,False
Hawaii,15,2007,Female,65+,0,100919.0,3,0.0,3,True
Hawaii,15,2007,Male,15-24,0,96867.0,1,0.0,1,True
Hawaii,15,2008,Female,15-24,0,84532.0,1,0.0,1,True
Hawaii,15,2008,Female,25-44,0,176025.0,2,0.0,2,True
Hawaii,15,2008,Female,65+,0,65460.0,2,0.0,3,False
Hawaii,15,2008,Male,65+,0,10230.0,1,0.0,3,False
Hawaii,15,2009,Female,15-24,0,84968.0,1,0.0,1,True
Hawaii,15,2009,Female,45-64,0,183020.0,2,0.0,2,True
Hawaii,15,2009,Female,65+,0,106653.0,3,0.0,3,True
Hawaii,15,2010,Female,15-24,0,85252.0,1,0.0,1,True
Hawaii,15,2010,Female,25-44,0,176855.0,2,0.0,2,True
Hawaii,15,2010,Female,65+,0,108953.0,3,0.0,3,True
Hawaii,15,2011,Female,25-44,0,85829.0,1,0.0,2,False
Hawaii,15,2011,Female,45-64,0,185213.0,2,0.0,2,True
Hawaii,15,2011,Female,65+,0,20498.0,1,0.0,3,False
Hawaii,15,2011,Male,65+,0,26865.0,1,0.0,3,False
Hawaii,15,2012,Female,15-24,0,85509.0,1,0.0,1,True
Hawaii,15,2012,Female,25-44,0,179520.0,2,0.0,2,True
Hawaii,15,2012,Female,45-64,0,91718.0,1,0.0,2,False
Hawaii,15,2012,Female,65+,0,95333.0,2,0.0,3,False
Hawaii,15,2012,Male,45-64,11,89482.0,1,12.292975123488523,2,False
Hawaii,15,2013,Female,15-24,0,84895.0,1,0.0,1,True
Hawaii,15,2013,Female,45-64,0,181357.0,2,0.0,2,True
Hawaii,15,2013,Female,65+,0,121796.0,3,0.0,3,True
Hawaii,15,2013,Male,15-24,0,100208.0,1,0.0,1,True
Hawaii,15,2013,Male,65+,0,26903.0,1,0.0,3,False
Hawaii,15,2014,Female,15-24,0,84821.0,1,0.0,1,True
Hawaii,15,2014,Female,25-44,0,97822.0,1,0.0,2,False
Hawaii,15,2014,Female,45-64,0,180807.0,2,0.0,2,True
